date,school,party_s,party_rv,party_kf,party_nb,party_sf,party_vegan,party_la,party_kd,party_df,party_v,party_el,party_alt,blank,invalid,not_voted,valid,electorate,municipality,zip_code,region
2021-10-14,Gudumholm Skole,12,5,3,1,4,0,0,2,1,0,0,0,0,0,0,28,28,Aalborg Kommune,9280,Region Nordjylland
2021-10-14,GULD10,11,10,7,0,5,1,2,1,15,8,3,0,3,1,31,63,98,Guldborgsund Kommune,4800,Region Sjælland
"2021-10-14,""GXU - Gladsaxe 10. Klasse og Ungdomsskole, 10. klasse afdelingen"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gladsaxe Kommune,2860,Region Hovedstaden"
2021-10-14,Gylling Efterskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odder Kommune,8300,Region Midtjylland
2021-10-14,Gyvelhøjskolen,26,17,23,4,4,0,18,0,2,8,5,2,1,1,11,109,122,Skanderborg Kommune,8464,Region Midtjylland
2021-10-14,Gørding Skole Fortuna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Esbjerg Kommune,6690,Region Syddanmark
2021-10-14,Hadbjerg Skole,12,9,8,4,3,0,5,1,2,6,4,1,3,2,8,55,68,Favrskov Kommune,8370,Region Midtjylland
2021-10-14,Hadsund Skole,40,16,13,6,2,2,4,0,4,14,2,2,2,0,23,105,130,Mariagerfjord Kommune,9560,Region Nordjylland
2021-10-14,Hald Ege Skole,31,8,7,3,18,2,17,1,3,8,3,8,1,0,5,109,115,Viborg Kommune,8800,Region Midtjylland
2021-10-14,Haldum-Hinnerup Skolen,40,9,11,1,5,0,3,3,11,5,11,3,1,0,7,102,110,Favrskov Kommune,8382,Region Midtjylland
2021-10-14,Hanebjerg Skole,21,27,10,1,10,1,2,2,2,11,4,1,6,0,5,92,103,Hillerød Kommune,3400,Region Hovedstaden
2021-10-14,Hans Rømer Skolen,5,1,0,0,1,2,0,2,3,1,0,1,2,0,5,16,23,Bornholms Regionskommune,3720,Region Hovedstaden
2021-10-14,Hanssted Skole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Københavns Kommune,2500,Region Hovedstaden
2021-10-14,Hanstholm Friskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thisted Kommune,7730,Region Nordjylland
2021-10-14,Hanstholm Skole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thisted Kommune,7730,Region Nordjylland
2021-10-14,Harboøre Skole og Børnecenter,11,6,3,0,0,2,2,2,6,4,1,0,0,1,2,37,40,Lemvig Kommune,7673,Region Midtjylland
2021-10-14,Hårby Skole,7,3,12,0,1,2,0,0,0,30,4,0,2,4,5,59,70,Assens Kommune,5683,Region Syddanmark
2021-10-14,Hareskovens Lilleskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ballerup Kommune,2750,Region Hovedstaden
2021-10-14,Hårup Skole,9,9,2,4,4,0,15,0,8,1,7,0,3,0,8,59,70,Aarhus Kommune,8530,Region Midtjylland
2021-10-14,Hastrupskolen,1,0,1,0,28,0,2,0,0,0,0,1,0,1,28,33,62,Køge Kommune,4600,Region Sjælland
2021-10-14,Havdrup Skole,30,18,21,1,5,2,0,0,2,2,1,1,1,0,25,83,109,Solrød Kommune,4622,Region Sjælland
2021-10-14,Havrehedskolen,45,21,2,3,1,0,17,1,6,12,8,1,2,1,18,117,138,Nordfyns Kommune,5462,Region Syddanmark
2021-10-14,Hedegaard Friskole,4,0,0,0,0,0,1,0,1,4,0,0,0,0,2,10,12,Vejle Kommune,7323,Region Syddanmark
2021-10-14,Hedegårdsskolen,16,20,6,3,27,10,1,0,5,4,1,2,11,0,14,95,120,Ballerup Kommune,2750,Region Hovedstaden
2021-10-14,Hedegårdsskolen,24,10,10,5,21,1,9,1,6,18,7,3,1,0,30,115,146,Brønderslev Kommune,9700,Region Nordjylland
2021-10-14,Hedelyskolen,46,27,22,3,1,3,0,0,9,8,3,2,1,1,4,124,130,Greve Kommune,2670,Region Sjælland
2021-10-14,Hedemølle Efterskole,25,12,15,1,6,0,4,24,2,16,5,0,7,0,7,110,124,Viborg Kommune,8850,Region Midtjylland
2021-10-14,Hedensted Skole,26,35,12,19,12,5,17,3,23,19,3,4,0,0,17,178,195,Hedensted Kommune,8722,Region Midtjylland
2021-10-14,Heldagsskolen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nordfyns Kommune,5450,Region Syddanmark
2021-10-14,Hellebækskolen,13,11,11,1,20,3,32,0,6,5,2,2,5,0,19,106,130,Helsingør Kommune,3140,Region Hovedstaden
2021-10-14,Hellerup Skole,29,6,17,3,8,0,2,0,0,0,33,0,0,0,21,98,119,Gentofte Kommune,2900,Region Hovedstaden
2021-10-14,Helms Skole,6,0,0,1,14,0,1,0,0,12,1,0,1,0,24,35,60,Slagelse Kommune,4220,Region Sjælland
2021-10-14,Helsingør Lille Skole,8,7,3,0,9,3,11,0,0,3,10,4,0,0,15,58,73,Helsingør Kommune,3000,Region Hovedstaden
2021-10-14,Helsingør Skole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Helsingør Kommune,3000,Region Hovedstaden
2021-10-14,Henriette Hørlucks Skole,8,4,14,0,0,0,3,0,0,4,2,0,2,0,11,35,48,Odense Kommune,5000,Region Syddanmark
2021-10-14,Herborg Friskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ringkøbing-Skjern Kommune,6920,Region Midtjylland
2021-10-14,Herfølge Friskole,4,3,1,3,2,1,0,0,0,3,0,0,0,0,0,17,17,Køge Kommune,4681,Region Sjælland
2021-10-14,Herlev byskole,27,2,1,1,1,0,1,2,1,12,12,1,3,14,14,61,92,Herlev Kommune,2730,Region Hovedstaden
2021-10-14,Herning Friskole,9,1,2,0,2,1,10,0,2,4,0,1,0,0,6,32,38,Herning Kommune,7400,Region Midtjylland
"2021-10-14,""Herningsholm Erhvervsskole & Gymnasier, 10. klasse"",22,19,7,3,0,4,5,2,2,12,5,4,6,4,18,85,113,Herning Kommune,7400,Region Midtjylland"
2021-10-14,Herningsholmskolen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herning Kommune,7400,Region Midtjylland
2021-10-14,Herningvej Skole,18,5,10,0,1,2,5,0,2,5,8,6,0,0,0,62,62,Aalborg Kommune,9220,Region Nordjylland
2021-10-14,Herskindskolen,6,3,4,0,4,0,7,0,1,2,3,2,4,0,5,32,41,Skanderborg Kommune,8464,Region Midtjylland
2021-10-14,Herstedlund Skole,14,0,0,1,3,4,0,0,2,0,4,2,2,0,53,30,85,Albertslund Kommune,2620,Region Hovedstaden
2021-10-14,Herstedvester Skole,47,20,4,5,3,6,5,1,0,5,3,7,8,4,22,106,140,Albertslund Kommune,2620,Region Hovedstaden
2021-10-14,Herstedøster Skole,31,57,2,1,8,2,4,0,6,5,5,6,3,0,31,127,161,Albertslund Kommune,2620,Region Hovedstaden
2021-10-14,Hillerød Lilleskole,3,9,0,1,3,2,4,0,0,4,5,4,0,0,0,35,35,Hillerød Kommune,3400,Region Hovedstaden
2021-10-14,Hillerød Privatskole,4,0,1,1,1,0,0,0,0,1,0,0,2,1,3,8,14,Hillerød Kommune,3400,Region Hovedstaden
2021-10-14,Hillerød Vest Skolen,21,7,27,2,10,0,29,1,3,11,3,1,6,4,34,115,159,Hillerød Kommune,3400,Region Hovedstaden
2021-10-14,Hillerødsholmskolen,10,1,12,0,9,0,15,0,2,0,7,0,4,1,4,56,65,Hillerød Kommune,3400,Region Hovedstaden
2021-10-14,Himmelev Skole,7,4,4,10,7,2,7,2,3,8,3,1,10,1,21,58,90,Roskilde Kommune,4000,Region Sjælland
2021-10-14,Hindsholmskolen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kerteminde Kommune,5380,Region Syddanmark
2021-10-14,Hirtshals undervisningssted,19,13,1,4,4,0,2,0,23,4,1,4,10,0,8,75,93,Hjørring Kommune,9850,Region Nordjylland
2021-10-14,Hjallerup Skole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brønderslev Kommune,9320,Region Nordjylland
2021-10-14,Hjalleseskolen,33,23,14,4,2,2,2,4,1,19,4,2,1,0,29,110,140,Odense Kommune,5260,Region Syddanmark
2021-10-14,Hjemly Fri- og Idrætsefterskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Faaborg-Midtfyn Kommune,5750,Region Syddanmark
2021-10-14,Hjerting Skole Aura,13,15,33,4,3,3,7,1,12,6,1,3,2,0,17,101,120,Esbjerg Kommune,6710,Region Syddanmark
2021-10-14,Hjørring Ny 10.,39,6,6,5,1,0,3,3,3,3,1,1,0,2,17,71,90,Hjørring Kommune,9800,Region Nordjylland
2021-10-14,Hjørring Private Realskole,36,37,88,27,5,2,8,1,1,31,1,0,6,0,31,237,274,Hjørring Kommune,9800,Region Nordjylland
2021-10-14,Hobro Friskole,2,1,1,0,6,0,0,0,0,3,0,0,0,0,0,13,13,Mariagerfjord Kommune,9500,Region Nordjylland
2021-10-14,Holbæk 10. klassecenter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holbæk Kommune,4300,Region Sjælland
2021-10-14,Holbæk Lilleskole,9,5,1,0,1,2,0,1,1,3,5,3,5,1,7,31,44,Holbæk Kommune,4300,Region Sjælland
2021-10-14,Holbæk Private Realskole,34,13,12,3,1,5,14,0,7,11,8,2,3,0,19,110,132,Holbæk Kommune,4300,Region Sjælland
2021-10-14,Holme Skole,27,27,11,3,13,1,15,2,1,14,3,5,5,0,10,122,137,Aarhus Kommune,8270,Region Midtjylland
2021-10-14,Holmebækskolen,1,0,0,0,13,4,0,0,0,2,0,0,0,0,0,20,20,Køge Kommune,4681,Region Sjælland
2021-10-14,Holmegaardskolen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Næstved Kommune,4684,Region Sjælland
"2021-10-14,""Holmegaardskolen, afd. Fensmark"",22,4,14,2,6,2,36,2,0,3,13,1,2,3,68,105,178,Næstved Kommune,4684,Region Sjælland"
2021-10-14,Holmegårdsskolen,30,7,27,1,3,1,4,0,5,2,7,1,1,0,18,88,107,Hvidovre Kommune,2650,Region Hovedstaden
2021-10-14,Holstebro Friskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holstebro Kommune,7500,Region Midtjylland
2021-10-14,Holte Skole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rudersdal Kommune,2840,Region Hovedstaden
2021-10-14,Hornslet Skole,30,9,20,2,6,1,23,0,2,4,5,3,9,15,15,105,144,Syddjurs Kommune,8543,Region Midtjylland
2021-10-14,Hornum Skole,17,5,1,0,0,0,1,0,1,6,0,0,1,0,6,31,38,Vesthimmerlands Kommune,9600,Region Nordjylland
2021-10-14,Horsens Byskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horsens Kommune,8700,Region Midtjylland
"2021-10-14,""Horsens Byskole, folkeskoleafdeling"",18,7,25,8,2,0,5,2,3,4,15,2,14,0,30,91,135,Horsens Kommune,8700,Region Midtjylland"
2021-10-14,Horslunde Realskole,6,3,0,0,0,0,2,0,3,6,5,1,1,0,5,26,32,Lolland Kommune,4913,Region Sjælland
2021-10-14,Hotherskolen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stevns Kommune,4652,Region Sjælland
2021-10-14,Hulvej Privatskole,17,36,34,5,4,1,25,0,5,34,6,3,5,0,31,170,206,Horsens Kommune,8700,Region Midtjylland
2021-10-14,Humlebæk Skole,18,21,14,3,10,4,7,0,0,7,8,8,1,0,15,100,116,Fredensborg Kommune,3050,Region Hovedstaden
2021-10-14,Hummeltofteskolen,17,26,29,3,15,4,16,1,2,13,0,4,3,0,41,130,174,Lyngby-Taarbæk Kommune,2830,Region Hovedstaden
2021-10-14,Hunderupskolen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odense Kommune,5000,Region Syddanmark
2021-10-14,Hundested Skole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Halsnæs Kommune,3390,Region Hovedstaden
2021-10-14,Hurup Skole,23,4,18,12,7,2,8,2,15,35,8,3,1,1,21,137,160,Thisted Kommune,7760,Region Nordjylland
2021-10-14,Husum Skole,8,9,0,1,4,5,4,0,0,1,36,1,1,0,13,69,83,Københavns Kommune,2700,Region Hovedstaden
2021-10-14,Hvalsø Skole,21,6,4,10,10,3,3,0,5,1,13,5,5,0,28,81,114,Lejre Kommune,4330,Region Sjælland
2021-10-14,Hvidebækskolen,21,0,0,3,0,4,3,0,0,5,30,0,3,1,0,66,70,Kalundborg Kommune,4490,Region Sjælland
2021-10-14,Hvidovre Privatskole,9,9,24,1,13,0,9,0,0,5,5,5,0,0,0,80,80,Hvidovre Kommune,2650,Region Hovedstaden
2021-10-14,Hvilsom Friskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mariagerfjord Kommune,9500,Region Nordjylland
2021-10-14,Hvinningdalskolen,21,7,3,0,5,2,1,0,5,8,0,0,6,0,192,52,250,Silkeborg Kommune,8600,Region Midtjylland
2021-10-14,Hyllehøjskolen,6,0,13,2,2,1,19,0,0,2,3,0,1,0,5,48,54,Middelfart Kommune,5500,Region Syddanmark
2021-10-14,Hærvejsskolen,3,21,7,0,1,0,0,0,0,25,0,0,2,0,15,57,74,Aabenraa Kommune,6230,Region Syddanmark
2021-10-14,Højbjerg Privatskole,1,2,1,0,1,0,1,0,0,0,15,0,0,0,7,21,28,Aarhus Kommune,8270,Region Midtjylland
2021-10-14,Højdevangens Skole,21,35,30,16,19,0,2,7,5,11,55,8,26,6,2,209,243,Københavns Kommune,2300,Region Hovedstaden
2021-10-14,Høje Taastrup Privatskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Høje-Taastrup Kommune,2630,Region Hovedstaden
2021-10-14,Højene undervisningssted,27,12,48,4,5,0,0,0,17,5,3,0,1,0,14,121,136,Hjørring Kommune,9800,Region Nordjylland
2021-10-14,Højmarkskolen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vejen Kommune,6670,Region Syddanmark
2021-10-14,Højmeskolen,18,13,14,3,51,1,8,1,9,17,8,1,13,0,0,144,157,Odense Kommune,5250,Region Syddanmark
2021-10-14,Højslev Skole,16,12,2,0,0,7,1,0,0,14,0,0,0,0,5,52,57,Skive Kommune,7840,Region Midtjylland
2021-10-14,Højvangskolen,11,7,26,2,0,2,2,0,1,3,2,2,1,1,8,58,68,Aalborg Kommune,9230,Region Nordjylland
2021-10-14,Høng Privatskole,1,0,3,0,0,2,12,0,6,2,2,0,3,0,7,28,38,Kalundborg Kommune,4270,Region Sjælland
2021-10-14,Høng Skole,25,5,18,2,5,2,19,0,16,5,1,1,1,0,14,99,114,Kalundborg Kommune,4270,Region Sjælland
2021-10-14,Hørsholm Lille Skole,7,6,5,1,0,0,2,1,0,2,1,1,1,0,14,26,41,Hørsholm Kommune,2960,Region Hovedstaden
2021-10-14,Hørsholm Skole,20,7,0,0,0,0,8,1,0,3,4,1,0,0,6,44,50,Hørsholm Kommune,2970,Region Hovedstaden
"2021-10-14,""IBC International Business College Fredericia, 10. klasse"",10,0,3,0,3,0,3,0,0,2,1,0,7,1,14,22,44,Fredericia Kommune,7000,Region Syddanmark"
"2021-10-14,""IBC, 10. klasse"",5,6,0,1,6,1,1,0,3,2,1,2,9,0,0,28,37,Kolding Kommune,6000,Region Syddanmark"
2021-10-14,Ikast Nordre Skole,10,5,7,2,0,0,3,0,1,18,0,0,1,0,13,46,60,Ikast-Brande Kommune,7430,Region Midtjylland
2021-10-14,Ingrid Jespersens Gymnasieskole,24,46,31,2,25,0,9,0,2,15,28,7,1,3,34,189,227,Københavns Kommune,2100,Region Hovedstaden
2021-10-14,Ingstrup Trivselsskole,5,3,2,5,3,0,2,0,0,2,0,0,2,0,4,22,28,Jammerbugt Kommune,9480,Region Nordjylland
2021-10-14,Institut Sankt Joseph,33,32,15,9,17,6,7,1,5,11,21,7,9,3,57,164,233,Københavns Kommune,2100,Region Hovedstaden
2021-10-14,Ishøj Skole,10,4,0,5,0,0,2,0,4,0,1,3,0,0,0,29,29,Ishøj Kommune,2635,Region Hovedstaden
2021-10-14,Islev Skole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rødovre Kommune,2610,Region Hovedstaden
2021-10-14,Jakobskolen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aarhus Kommune,8240,Region Midtjylland
2021-10-14,Jejsing Friskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tønder Kommune,6270,Region Syddanmark
2021-10-14,Jelling Friskole,3,8,4,1,2,1,1,0,0,0,1,0,1,0,0,21,22,Vejle Kommune,7300,Region Syddanmark
2021-10-14,Jels Skole,5,2,5,9,0,0,13,0,1,5,0,0,6,0,0,40,46,Vejen Kommune,6630,Region Syddanmark
2021-10-14,Kalundborg Friskole,24,6,2,1,1,0,2,0,1,2,0,0,0,0,1,39,40,Kalundborg Kommune,4400,Region Sjælland
2021-10-14,Karensmindeskolen,23,8,52,13,0,0,18,0,2,7,0,3,1,0,9,126,136,Rebild Kommune,9530,Region Nordjylland
2021-10-14,Karup Skole,5,3,0,5,0,0,3,2,1,6,1,1,0,0,4,27,31,Viborg Kommune,7470,Region Midtjylland
2021-10-14,Kassebølle Friskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Langeland Kommune,5900,Region Syddanmark
2021-10-14,Kastrupgårdsskolen,36,12,7,0,15,3,4,0,6,11,9,6,4,1,0,109,114,Tårnby Kommune,2770,Region Hovedstaden
2021-10-14,Katrinebjergskolen,24,18,1,2,3,1,4,1,3,6,3,2,2,1,0,68,71,Aarhus Kommune,8200,Region Midtjylland
2021-10-14,Katrinedals Skole,15,31,24,1,31,2,3,2,1,15,20,9,0,3,0,154,157,Københavns Kommune,2720,Region Hovedstaden
2021-10-14,Kerteminde Byskole,18,8,5,2,10,0,1,4,2,12,1,1,1,0,0,64,65,Kerteminde Kommune,5300,Region Syddanmark
2021-10-14,Kibæk Skole,8,8,12,4,1,2,7,1,2,18,2,1,0,0,4,66,70,Herning Kommune,6933,Region Midtjylland
2021-10-14,Kildebjergskolen,31,3,14,1,3,1,6,0,5,4,1,1,1,0,13,70,84,Holbæk Kommune,4440,Region Sjælland
2021-10-14,Kildegårdskolen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herlev Kommune,2730,Region Hovedstaden
2021-10-14,KILDEN- Børne- og Ungeunivers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rebild Kommune,9574,Region Nordjylland
2021-10-14,Kildeskolen,7,13,3,0,0,0,2,5,0,5,1,0,0,0,1,36,37,Københavns Kommune,2500,Region Hovedstaden
2021-10-14,Kirke Hyllinge Skole,32,1,0,5,7,2,3,0,3,9,7,1,9,0,6,70,85,Lejre Kommune,4070,Region Sjælland
2021-10-14,Kirke Saaby Skole,1,1,0,0,2,0,19,0,0,0,3,1,0,0,1,27,28,Lejre Kommune,4060,Region Sjælland
2021-10-14,Kirkebakkeskolen,4,3,14,0,7,11,18,0,9,3,0,0,0,0,6,69,75,Vejle Kommune,7120,Region Syddanmark
2021-10-14,Kirkebjerg Skole,28,24,19,0,12,0,29,0,0,36,67,0,10,5,70,215,300,Københavns Kommune,2720,Region Hovedstaden
2021-10-14,Kirsebærhavens Skole,4,11,0,0,1,0,1,0,2,2,5,5,3,1,13,31,48,Københavns Kommune,2500,Region Hovedstaden
"2021-10-14,""Kirstinebjergskolen, Havepladsvej"",24,20,91,8,4,2,10,1,3,19,3,0,7,12,0,185,204,Fredericia Kommune,7000,Region Syddanmark"
2021-10-14,Kirstinedalsskolen,29,23,1,2,2,0,0,0,2,24,2,0,4,2,5,85,96,Køge Kommune,4600,Region Sjælland
2021-10-14,Klokkerholm Skole,11,18,6,1,1,3,1,7,4,11,1,0,0,0,2,64,66,Brønderslev Kommune,9320,Region Nordjylland
2021-10-14,Klostermarksskolen,42,26,20,3,3,9,15,5,2,50,5,3,5,4,34,183,226,Aalborg Kommune,9000,Region Nordjylland
2021-10-14,Kløvermarkskolen,78,11,145,11,8,2,22,0,6,14,7,4,8,4,240,308,560,Haderslev Kommune,6100,Region Syddanmark
"2021-10-14,""Kobberbakkeskolen, afd. Sct. Jørgen"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Næstved Kommune,4700,Region Sjælland"
"2021-10-14,""Kobberbakkeskolen, afd. Sjølund"",23,12,2,2,11,1,8,4,5,11,19,2,5,4,0,100,109,Næstved Kommune,4700,Region Sjælland"
2021-10-14,Kokkedal Skole,24,26,17,0,8,5,1,0,3,3,1,1,20,1,20,89,130,Fredensborg Kommune,2980,Region Hovedstaden
2021-10-14,Kolding Friskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kolding Kommune,6000,Region Syddanmark
2021-10-14,Kolind skole,9,5,9,7,0,0,8,0,0,5,2,0,1,0,6,45,52,Syddjurs Kommune,8560,Region Midtjylland
2021-10-14,Kon Tiki - Børnenes Skole,28,6,2,5,3,1,0,0,0,3,2,1,1,0,8,51,60,Hillerød Kommune,3400,Region Hovedstaden
2021-10-14,Kongehøjskolen,26,0,56,5,22,0,5,0,1,3,1,0,0,0,0,119,119,Aabenraa Kommune,6200,Region Syddanmark
2021-10-14,Kongensgaard Efterskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lemvig Kommune,7620,Region Midtjylland
2021-10-14,Kongeskærskolen,10,5,3,2,1,2,0,0,2,21,2,1,0,0,11,49,60,Bornholms Regionskommune,3770,Region Hovedstaden
2021-10-14,Kongevejens Skole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lyngby-Taarbæk Kommune,2830,Region Hovedstaden
2021-10-14,Kongsbjergskolen,22,7,17,2,1,0,1,2,3,6,0,0,0,0,0,61,61,Kolding Kommune,6640,Region Syddanmark
2021-10-14,Korinth Efterskole,15,7,2,1,9,0,6,0,3,4,10,0,2,2,15,57,76,Faaborg-Midtfyn Kommune,5600,Region Syddanmark
2021-10-14,Kornmod Realskole,36,24,9,12,6,1,18,0,8,27,3,2,0,0,0,146,146,Silkeborg Kommune,8600,Region Midtjylland
2021-10-14,Kragelundskolen,28,33,14,4,10,3,28,0,0,11,16,4,3,1,25,151,180,Aarhus Kommune,8270,Region Midtjylland
2021-10-14,Kratbjergskolen afd. Engholm,26,10,6,4,1,3,2,0,6,22,1,1,10,3,0,82,95,Allerød Kommune,3450,Region Hovedstaden
2021-10-14,Kratbjergskolen afd. Ravnsholt,25,21,7,2,3,6,8,0,2,8,5,2,0,0,11,89,100,Allerød Kommune,3450,Region Hovedstaden
2021-10-14,Kratholmskolen,17,9,1,2,2,2,2,1,3,1,0,0,0,1,3,40,44,Odense Kommune,5250,Region Syddanmark
2021-10-14,Krebs' Skole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Københavns Kommune,2100,Region Hovedstaden
2021-10-14,Kroggårdsskolen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odense Kommune,5270,Region Syddanmark
2021-10-14,Kvaglundskolen Signatur,19,2,2,0,6,1,2,2,5,2,3,0,1,1,6,44,52,Esbjerg Kommune,6705,Region Syddanmark
2021-10-14,Kvikmarkens Privatskole,20,14,3,1,4,4,6,1,3,5,0,1,0,3,15,62,80,Gladsaxe Kommune,2860,Region Hovedstaden
2021-10-14,Kværkeby Friskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ringsted Kommune,4100,Region Sjælland
2021-10-14,Kærholm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frederikssund Kommune,3630,Region Hovedstaden
2021-10-14,Køge Bugt Privatskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Solrød Kommune,2680,Region Sjælland
2021-10-14,Køge Private Realskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Køge Kommune,4600,Region Sjælland
2021-10-14,Landsbyskolen,1,2,0,0,1,0,1,0,0,4,3,0,1,0,4,12,17,Københavns Kommune,2300,Region Hovedstaden
2021-10-14,Langå Skole,19,11,11,2,6,0,0,0,0,18,0,5,0,0,5,72,77,Randers Kommune,8870,Region Midtjylland
2021-10-14,Langebjergskolen,7,35,5,4,5,0,2,1,1,5,3,4,1,0,12,72,85,Fredensborg Kommune,3050,Region Hovedstaden
2021-10-14,Langelinieskolen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Københavns Kommune,2100,Region Hovedstaden
2021-10-14,Langeskov Skole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kerteminde Kommune,5550,Region Syddanmark
2021-10-14,Langhøjskolen,12,7,5,1,14,3,14,0,5,5,4,15,9,0,27,85,121,Hvidovre Kommune,2650,Region Hovedstaden
2021-10-14,Langmarkskolen,41,15,14,1,21,1,7,8,12,9,8,9,11,0,20,146,177,Horsens Kommune,8700,Region Midtjylland
2021-10-14,Langsøskolen,30,11,8,4,3,3,2,4,7,20,2,1,3,0,52,95,150,Silkeborg Kommune,8600,Region Midtjylland
2021-10-14,Langtved Friskole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyborg Kommune,5540,Region Syddanmark
2021-10-14,Låsby Skole,7,8,8,0,1,0,12,0,1,5,4,2,6,0,15,48,69,Skanderborg Kommune,8670,Region Midtjylland
2021-10-14,Lem Stationsskole,15,15,1,3,0,0,2,3,1,11,0,0,0,0,4,51,55,Ringkøbing-Skjern Kommune,6940,Region Midtjylland
2021-10-14,Lemtorpskolen,14,10,3,4,1,0,2,3,2,12,0,0,3,0,7,51,61,Lemvig Kommune,7620,Region Midtjylland
2021-10-14,Lille Næstved Skole,42,25,8,10,20,2,5,3,3,9,6,2,0,0,190,135,325,Næstved Kommune,4700,Region Sjælland
"2021-10-14,""Lille Næstved Skole, afd. Fuglebjerg"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Næstved Kommune,4250,Region Sjælland"
"2021-10-14,""Lille Næstved Skole, afd. Herlufsholmvej"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Næstved Kommune,4700,Region Sjælland"
"2021-10-14,""Lille Næstved Skole, afd. Karrebækvej"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Næstved Kommune,4700,Region Sjælland"
2021-10-14,Lille Værløse Skole,18,18,2,0,4,1,0,1,1,4,4,0,2,0,6,53,61,Furesø Kommune,3500,Region Hovedstaden
2021-10-14,Lillebæltskolen,24,7,6,1,6,3,15,0,4,16,4,0,2,1,31,86,120,Middelfart Kommune,5500,Region Syddanmark
2021-10-14,Lillevang Skole,27,14,42,2,5,3,21,5,1,18,10,1,5,0,38,149,192,Allerød Kommune,3450,Region Hovedstaden
2021-10-14,Lind Skole,15,15,29,2,18,0,3,0,2,72,1,2,7,6,17,159,189,Herning Kommune,7400,Region Midtjylland
2021-10-14,Lindebjergskolen,8,15,1,6,20,3,2,0,0,5,4,1,1,0,12,65,78,Roskilde Kommune,4000,Region Sjælland
2021-10-14,Lindegårdsskolen,6,19,11,2,3,1,1,0,1,11,7,0,0,0,28,62,90,Lyngby-Taarbæk Kommune,2800,Region Hovedstaden
2021-10-14,Lindehøjskolen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herlev Kommune,2730,Region Hovedstaden
2021-10-14,Lindevangskolen,23,17,36,0,2,1,4,0,0,4,13,4,0,0,21,104,125,Frederiksberg Kommune,2000,Region Hovedstaden
